[2024-02-03 18:09:32.807] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":100,"status":"Deleting file 58 of 58"}
[2024-02-03 18:09:32.807] [info]  [InstalledAddonsProgressLogger] {"addonId":25068,"progress":0,"status":"Complete"}
[2024-02-03 18:09:32.807] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":0,"status":"Pending in queue..."}
[2024-02-03 18:09:32.807] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":100,"status":"Deleting temporary folder..."}
[2024-02-03 18:09:32.807] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":0,"status":"Downloading..."}
[2024-02-03 18:09:32.807] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":100,"status":"Deleting temporary folder..."}
[2024-02-03 18:09:32.808] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":1,"status":"Deleting temporary folder..."}
[2024-02-03 18:09:33.113] [info]  [InstalledAddonsProgressLogger] {"addonId":695153,"progress":0,"status":"Complete"}
[2024-02-03 18:09:33.114] [info]  [GamesServiceImpl] Game instance changed: c6ad6daa-a984-4539-8469-1824a6eb7af1 - ["Saved"]
[2024-02-03 18:09:33.114] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":0,"status":"Pending in queue..."}
[2024-02-03 18:09:33.115] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":0,"status":"Downloading..."}
[2024-02-03 18:09:33.428] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":33,"status":"Downloading..."}
[2024-02-03 18:09:33.429] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":33,"status":"Unzipping..."}
[2024-02-03 18:09:33.429] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":33,"status":"Copying Files..."}
[2024-02-03 18:09:33.430] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":43,"status":"Copying file 1 of 6"}
[2024-02-03 18:09:33.430] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":55,"status":"Copying file 2 of 6"}
[2024-02-03 18:09:33.431] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":66,"status":"Copying file 3 of 6"}
[2024-02-03 18:09:33.431] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":77,"status":"Copying file 4 of 6"}
[2024-02-03 18:09:33.431] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":88,"status":"Copying file 5 of 6"}
[2024-02-03 18:09:33.432] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":100,"status":"Copying file 6 of 6"}
[2024-02-03 18:09:33.432] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":100,"status":"Deleting temporary zip..."}
[2024-02-03 18:09:33.432] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":100,"status":"Deleting backup folder..."}
[2024-02-03 18:09:33.433] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":16,"status":"Deleting file 1 of 6"}
[2024-02-03 18:09:33.433] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":33,"status":"Deleting file 2 of 6"}
[2024-02-03 18:09:33.434] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":50,"status":"Deleting file 3 of 6"}
[2024-02-03 18:09:33.434] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":66,"status":"Deleting file 4 of 6"}
[2024-02-03 18:09:33.434] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":83,"status":"Deleting file 5 of 6"}
[2024-02-03 18:09:33.434] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":100,"status":"Deleting file 6 of 6"}
[2024-02-03 18:09:33.435] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":100,"status":"Deleting temporary folder..."}
[2024-02-03 18:09:33.435] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":1,"status":"Deleting temporary folder..."}
[2024-02-03 18:09:33.436] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":0,"status":"Complete"}
[2024-02-03 18:09:33.436] [info]  [GamesServiceImpl] Game instance changed: c6ad6daa-a984-4539-8469-1824a6eb7af1 - ["Saved"]
[2024-02-03 18:09:33.436] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":0,"status":"Pending in queue..."}
[2024-02-03 18:09:33.437] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":0,"status":"Downloading..."}
